50	50
50	50
50	50
50	50
50	50
50	50
50	50
50	50
50	50
50	50
50	50
50	50
50	50
50	50
50	50
50	50
50	50
50	50
50	50
50	50
50	50
50	50
50	50
50	50
50	50
50	50
50	50
50	50
50	50
50	50
50	30
50	30
50	30
50	30
50	30
50	30
50	30
50	30
50	30
50	30
50	30
50	30
50	30
50	30
50	30
50	30
50	30
50	30
50	30
50	30
50	30
50	30
50	30
50	30
50	30
50	30
50	30
50	30
50	30
50	30
50	0
50	0
30	0
30	0
30	0
30	0
30	0
30	0
30	0
30	0
30	0
30	0
30	0
30	0
30	0
30	0
30	0
30	0
30	0
30	0
30	0
30	0
30	0
30	0
30	0
30	0
30	0
30	0
30	0
30	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
