0.728103	-0.420371
1.456207	-0.840741
2.184310	-1.261112
2.912413	-1.681483
3.640517	-2.101853
4.368620	-2.522224
5.096724	-2.942595
5.824827	-3.362965
6.552930	-3.783336
7.281034	-4.203707
8.009137	-4.624077
8.737240	-5.044448
9.465344	-5.464819
10.193447	-5.885189
10.921550	-6.305560
11.649654	-6.725931
12.377757	-7.146301
13.105861	-7.566672
13.833964	-7.987043
14.562067	-8.407413
15.290171	-8.827784
16.018274	-9.248155
16.746377	-9.668525
17.474481	-10.088896
18.202584	-10.509267
18.930688	-10.929637
19.658791	-11.350008
20.386894	-11.770379
21.114998	-12.190749
21.843101	-12.611120
22.571204	-13.031491
23.299308	-13.451861
24.027411	-13.872232
24.755514	-14.292603
25.483618	-14.712973
26.211721	-15.133344
26.939825	-15.553715
27.667928	-15.974085
28.396031	-16.394456
29.124135	-16.814827
29.852238	-17.235197
30.580341	-17.655568
31.308445	-18.075939
32.036548	-18.496309
32.764651	-18.916680
33.492755	-19.337051
34.220858	-19.757421
34.948962	-20.177792
35.677065	-20.598163
36.405168	-21.018533
37.133272	-21.438904
37.861375	-21.859275
38.589478	-22.279645
39.317582	-22.700016
40.045685	-23.120387
40.773789	-23.540757
41.501892	-23.961128
42.229995	-24.381499
42.958099	-24.801869
43.686202	-25.222240
44.414305	-25.642611
45.142409	-26.062981
45.870512	-26.483352
46.598615	-26.903723
47.326719	-27.324093
48.054822	-27.744464
48.782926	-28.164835
49.511029	-28.585205
50.239132	-29.005576
50.967236	-29.425947
51.695339	-29.846317
52.423442	-30.266688
53.151546	-30.687059
53.879649	-31.107429
54.607752	-31.527800
55.335856	-31.948171
56.063959	-32.368541
56.792063	-32.788912
57.520166	-33.209283
58.248269	-33.629653
58.976373	-34.050024
59.704476	-34.470395
60.432579	-34.890765
61.160683	-35.311136
61.888786	-35.731507
62.616890	-36.151877
63.344993	-36.572248
64.073096	-36.992619
64.801200	-37.412989
65.529303	-37.833360
66.257406	-38.253731
66.985510	-38.674101
67.713613	-39.094472
68.441716	-39.514843
69.169820	-39.935213
69.897923	-40.355584
70.626027	-40.775955
71.354130	-41.196325
72.082233	-41.616696
72.810337	-42.037067
73.538440	-42.457437
74.266543	-42.877808
74.994647	-43.298179
75.722750	-43.718549
76.450853	-44.138920
77.178957	-44.559291
77.907060	-44.979661
78.635164	-45.400032
79.363267	-45.820403
80.091370	-46.240773
80.819474	-46.661144
81.547577	-47.081515
81.547577	-47.081515
81.547577	-47.081515
81.547577	-47.081515
81.547577	-47.081515
81.547577	-47.081515
81.547577	-47.081515
81.547577	-47.081515
81.547577	-47.081515
81.547577	-47.081515
81.547577	-47.081515
81.547577	-47.081515
81.547577	-47.081515
81.547577	-47.081515
81.547577	-47.081515
81.547577	-47.081515
81.547577	-47.081515
81.547577	-47.081515
81.547577	-47.081515
81.547577	-47.081515
81.547577	-47.081515
81.547577	-47.081515
81.547577	-47.081515
81.547577	-47.081515
81.547577	-47.081515
81.547577	-47.081515
81.547577	-47.081515
81.547577	-47.081515
81.547577	-47.081515
81.547577	-47.081515
81.547577	-47.081515
81.547577	-47.081515
81.547577	-47.081515
81.547577	-47.081515
81.547577	-47.081515
81.547577	-47.081515
81.547577	-47.081515
81.547577	-47.081515
81.547577	-47.081515
81.547577	-47.081515
81.547577	-47.081515
81.547577	-47.081515
81.547577	-47.081515
81.547577	-47.081515
81.547577	-47.081515
81.547577	-47.081515
81.547577	-47.081515
81.547577	-47.081515
81.547577	-47.081515
81.547577	-47.081515
81.547577	-47.081515
81.547577	-47.081515
81.547577	-47.081515
81.547577	-47.081515
81.547577	-47.081515
81.547577	-47.081515
81.547577	-47.081515
81.547577	-47.081515
81.547577	-47.081515
81.547577	-47.081515
81.547577	-47.081515
81.547577	-47.081515
81.547577	-47.081515
81.547577	-47.081515
81.547577	-47.081515
81.547577	-47.081515
81.547577	-47.081515
81.547577	-47.081515
81.547577	-47.081515
81.547577	-47.081515
81.547577	-47.081515
81.547577	-47.081515
81.547577	-47.081515
81.547577	-47.081515
81.547577	-47.081515
81.547577	-47.081515
81.547577	-47.081515
81.547577	-47.081515
81.547577	-47.081515
81.547577	-47.081515
81.547577	-47.081515
80.710574	-47.160706
79.873570	-47.239898
79.036567	-47.319089
78.199563	-47.398280
77.362560	-47.477472
76.525557	-47.556663
75.688553	-47.635855
74.851550	-47.715046
74.014546	-47.794238
73.177543	-47.873429
72.340539	-47.952621
71.503536	-48.031812
70.666533	-48.111004
69.829529	-48.190195
68.992526	-48.269387
68.155522	-48.348578
67.318519	-48.427770
66.481516	-48.506961
65.644512	-48.586152
64.807509	-48.665344
63.970505	-48.744535
63.133502	-48.823727
62.296498	-48.902918
61.459495	-48.982110
60.622492	-49.061301
59.785488	-49.140493
58.948485	-49.219684
58.111481	-49.298876
57.274478	-49.378067
56.437475	-49.457259
55.600471	-49.536450
54.763468	-49.615642
53.926464	-49.694833
53.089461	-49.774024
52.252457	-49.853216
51.415454	-49.932407
50.578451	-50.011599
49.741447	-50.090790
48.904444	-50.169982
48.067440	-50.249173
47.230437	-50.328365
46.393434	-50.407556
45.556430	-50.486748
44.719427	-50.565939
43.882423	-50.645131
43.045420	-50.724322
42.208416	-50.803514
41.371413	-50.882705
40.534410	-50.961896
39.697406	-51.041088
38.860403	-51.120279
38.023399	-51.199471
37.186396	-51.278662
36.349393	-51.357854
35.512389	-51.437045
34.675386	-51.516237
33.838382	-51.595428
33.001379	-51.674620
32.164375	-51.753811
31.327372	-51.833003
30.490369	-51.912194
29.653365	-51.991386
28.816362	-52.070577
27.979358	-52.149768
27.142355	-52.228960
26.305351	-52.308151
25.468348	-52.387343
24.631345	-52.466534
23.794341	-52.545726
22.957338	-52.624917
22.120334	-52.704109
21.283331	-52.783300
20.446328	-52.862492
19.609324	-52.941683
18.772321	-53.020875
17.935317	-53.100066
17.098314	-53.179258
16.261310	-53.258449
15.424307	-53.337640
14.587304	-53.416832
13.750300	-53.496023
12.913297	-53.575215
12.076293	-53.654406
11.239290	-53.733598
10.402287	-53.812789
9.565283	-53.891981
8.728280	-53.971172
7.891276	-54.050364
7.054273	-54.129555
6.217269	-54.208747
5.380266	-54.287938
4.543263	-54.367130
3.706259	-54.446321
2.869256	-54.525512
2.032252	-54.604704
1.195249	-54.683895
0.358246	-54.763087
-0.478758	-54.842278
-1.315761	-54.921470
-2.152765	-55.000661
-2.989768	-55.079853
-3.826772	-55.159044
-4.663775	-55.238236
-5.500778	-55.317427
-6.337782	-55.396619
-7.174785	-55.475810
-8.011789	-55.555002
-8.848792	-55.634193
-9.685795	-55.713384
-10.522799	-55.792576
-11.359802	-55.871767
-12.196806	-55.950959
-12.196806	-55.950959
-12.196806	-55.950959
-12.196806	-55.950959
-12.196806	-55.950959
-12.196806	-55.950959
-12.196806	-55.950959
-12.196806	-55.950959
-12.196806	-55.950959
-12.196806	-55.950959
-12.196806	-55.950959
-12.196806	-55.950959
-12.196806	-55.950959
-12.196806	-55.950959
-12.196806	-55.950959
-12.196806	-55.950959
-12.196806	-55.950959
-12.196806	-55.950959
-12.196806	-55.950959
-12.196806	-55.950959
-12.196806	-55.950959
-12.196806	-55.950959
-12.196806	-55.950959
-12.196806	-55.950959
-12.196806	-55.950959
-12.196806	-55.950959
-12.196806	-55.950959
-12.196806	-55.950959
-12.196806	-55.950959
-12.196806	-55.950959
-12.196806	-55.950959
-12.196806	-55.950959
-12.196806	-55.950959
-12.196806	-55.950959
-12.196806	-55.950959
-12.196806	-55.950959
-12.196806	-55.950959
-12.196806	-55.950959
-12.196806	-55.950959
-12.196806	-55.950959
-12.196806	-55.950959
-12.196806	-55.950959
-12.196806	-55.950959
-12.196806	-55.950959
-12.196806	-55.950959
-12.196806	-55.950959
-12.196806	-55.950959
-12.196806	-55.950959
-12.196806	-55.950959
-12.196806	-55.950959
-12.196806	-55.950959
-12.196806	-55.950959
-12.196806	-55.950959
-12.196806	-55.950959
-12.196806	-55.950959
-12.196806	-55.950959
-12.196806	-55.950959
-12.196806	-55.950959
-12.196806	-55.950959
-12.196806	-55.950959
-12.196806	-55.950959
-12.196806	-55.950959
-12.196806	-55.950959
-12.196806	-55.950959
-12.196806	-55.950959
-12.196806	-55.950959
-12.196806	-55.950959
-12.196806	-55.950959
-12.196806	-55.950959
-12.196806	-55.950959
-12.196806	-55.950959
-12.196806	-55.950959
-12.196806	-55.950959
-12.196806	-55.950959
-12.196806	-55.950959
-12.196806	-55.950959
-12.196806	-55.950959
-12.196806	-55.950959
-12.196806	-55.950959
-12.196806	-55.950959
-11.556236	-55.406425
-10.915667	-54.861892
-10.275098	-54.317358
-9.634528	-53.772824
-8.993959	-53.228290
-8.353390	-52.683757
-7.712820	-52.139223
-7.072251	-51.594689
-6.431682	-51.050156
-5.791112	-50.505622
-5.150543	-49.961088
-4.509974	-49.416555
-3.869404	-48.872021
-3.228835	-48.327487
-2.588266	-47.782953
-1.947696	-47.238420
-1.307127	-46.693886
-0.666558	-46.149352
-0.025988	-45.604819
0.614581	-45.060285
1.255150	-44.515751
1.895720	-43.971218
2.536289	-43.426684
3.176858	-42.882150
3.817428	-42.337617
4.457997	-41.793083
5.098566	-41.248549
5.739136	-40.704015
6.379705	-40.159482
7.020274	-39.614948
7.660843	-39.070414
8.301413	-38.525881
8.941982	-37.981347
9.582551	-37.436813
10.223121	-36.892280
10.863690	-36.347746
11.504259	-35.803212
12.144829	-35.258679
12.785398	-34.714145
13.425967	-34.169611
14.066537	-33.625077
14.707106	-33.080544
15.347675	-32.536010
15.988245	-31.991476
16.628814	-31.446943
17.269383	-30.902409
17.909953	-30.357875
18.550522	-29.813342
19.191091	-29.268808
19.831661	-28.724274
20.472230	-28.179741
21.112799	-27.635207
21.753369	-27.090673
22.393938	-26.546139
